日付,原水温度 (℃),1段目ROﾓｼﾞｭｰﾙ入口圧力 (MPa),1段目ROﾓｼﾞｭｰﾙ出口圧力 (MPa),1段目ROﾓｼﾞｭｰﾙ差圧 (MPa),1段目透過水水質 (mS/m),1段目透過水温度 (℃),1段目透過水水量 (L/min),濃縮水排水量 (L/min),1段目ﾘﾀｰﾝ水量 (L/min),原水回収率 (%),ﾎﾟﾝﾌﾟ周波数(P2) (Hz),TF,RO膜交換
2009/4/21,31.17603989,0.856099029,0.517713434,0.026607552,0.162131809,26.58841805,28.81232149,13.85852675,30.57525454,68.27837475,53.01468243,0.884146247,-0.003272665
2009/4/22,25.39746505,0.408408593,0.602030061,0.025509831,0.190195085,30.29687102,29.6223407,13.41945679,27.69125522,66.48330252,48.48133857,0.923936321,-0.05418772
2009/4/23,27.33203093,0.65881178,0.552814207,0.032102016,0.188293461,28.06457252,30.29852636,15.00647775,31.84968454,67.66154308,50.90561945,0.896204653,-0.020033252
2009/4/24,27.50118895,0.707766464,0.564901334,0.035161959,0.18068812,27.61408117,29.39377228,16.17023345,28.04378339,65.63874965,47.76660766,0.908758375,-0.005550192
2009/4/25,26.69292266,0.679267568,0.463165596,0.031904648,0.208238435,26.63154271,31.52872799,15.28975071,28.65618005,67.2991097,52.2286853,1.013451724,-0.01135531
2009/4/26,26.05731454,0.565793748,0.659405273,0.029813798,0.176288303,28.93159321,30.14789638,14.19241297,26.97303705,66.92489175,52.62166986,1.018300144,0.021521148
2009/4/27,27.21227617,0.556878458,0.437931113,0.031108693,0.172129938,27.11021211,29.5238199,15.31466692,27.12578033,61.5826505,47.1408721,1.112509025,0.038719346
2009/4/28,20.80230995,0.632954375,0.442818644,0.030331232,0.169551041,24.89924255,29.25757239,13.68573308,29.30350188,64.68930744,46.73465839,1.301647444,0.060151995
2009/4/29,27.743724,0.67143931,0.59514617,0.024681854,0.148601551,24.82866702,30.73479413,15.80892367,29.12753447,66.67079167,51.24925897,0.923008001,0.00068842
2009/4/30,26.5432589,0.649351308,0.72264091,0.024159737,0.188697939,27.76494777,29.59983568,14.96569821,28.61082916,66.60053115,55.55311485,0.967853487,0.0360397
2009/5/1,25.79033238,0.694668819,0.520851168,0.029367935,0.174861794,24.95160638,30.34028401,15.1698248,33.38635123,66.28231276,52.80023483,0.705339382,0.045201579
2009/5/2,30.69103612,0.4814403,0.629572982,0.03007807,0.185966009,26.73952623,29.23698558,15.62757968,30.64939384,66.47653756,49.94457463,0.786156158,-0.013491725
2009/5/3,24.81323289,0.563368797,0.667999175,0.02977141,0.209998872,29.10766266,30.11714771,15.42846823,29.52882134,68.31019209,48.2723788,0.955908282,0.038218034
2009/5/4,25.40031873,0.489606651,0.641307409,0.032746378,0.169714615,27.51422911,29.60846358,14.75700858,24.30258966,66.9106417,47.32990844,1.04622681,-0.064900883
2009/5/5,30.57159485,0.546970462,0.525121839,0.028756397,0.134579457,25.3434922,29.83935538,16.17271969,31.06884509,62.50520572,52.36550187,1.050344428,0.00992164
2009/5/6,24.47391165,0.692096628,0.444647057,0.032240134,0.18544526,29.85402137,29.49291022,15.95995903,35.16431086,69.52363195,52.9013091,1.068961893,0.049482534
2009/5/7,25.08278282,0.598140545,0.329430673,0.029073643,0.179775822,28.03021304,30.80546741,13.64859712,29.15455587,63.2038452,48.85361931,1.163811634,0.003920169
2009/5/8,25.95326785,0.856931288,0.530113113,0.03788057,0.163549143,29.02432939,29.71284092,15.03659319,27.97891957,67.90104826,49.85498668,1.230199157,-0.004843718
2009/5/9,28.08636596,0.60698714,0.678808475,0.030081905,0.18393315,22.07413126,29.96322417,14.27245706,29.8178976,63.76499202,50.61997682,0.941513857,-0.00499607
2009/5/10,26.71952976,0.593139281,0.441229341,0.04019587,0.190948969,27.57109977,29.9980317,14.10366249,26.80642943,68.66399193,55.21977169,0.858758553,0.045338234
2009/5/11,23.47930933,0.597954028,0.629494299,0.031296014,0.159685038,28.65277123,31.22810345,15.72461827,30.38202552,65.87415843,50.66737594,1.074561691,-0.047234106
2009/5/12,25.12153931,0.520904106,0.459186516,0.02876445,0.171328055,30.46815671,30.70798043,14.86667737,32.34246671,66.96008712,47.94247906,1.115875843,-0.010912476
2009/5/13,24.9591731,0.580967691,0.568182794,0.025695497,0.203410785,23.77445187,30.63620552,15.11522413,28.24250282,63.07330317,47.48484015,0.997682567,0.026396667
2009/5/14,26.10401257,0.703754406,0.630276693,0.023263498,0.163744584,29.42272588,28.92981765,14.64156227,28.30347933,67.52624867,48.12410564,0.951052483,0.010532268
2009/5/15,27.19039638,0.598760549,0.489180635,0.025283805,0.17796806,30.34988195,29.59369008,15.57633127,29.35898174,67.01259765,53.79019243,0.902890388,0.03681973
2009/5/16,27.17390209,0.504784434,0.574829747,0.025784292,0.12941178,22.60357895,30.92289211,15.85335797,28.56298391,67.34220997,51.83429419,0.971308471,0.02155484
2009/5/17,22.43542142,0.49115298,0.514401714,0.03148759,0.150027562,27.88364168,29.22300097,17.19448928,26.65364321,67.88706825,49.59772213,1.07977241,-0.013358984
2009/5/18,28.56838733,0.540333208,0.630003955,0.027366007,0.179607263,28.1777606,30.127101,15.08088238,28.78200153,66.62269015,42.87784505,0.878585623,0.018505627
2009/5/19,26.81620406,0.594606928,0.581520083,0.03055723,0.198922199,26.17938831,29.29912836,13.94153077,28.40097952,65.98449481,48.27672657,0.858932041,-0.039002984
2009/5/20,29.26071365,0.710568689,0.563067984,0.03545779,0.152189448,25.83437633,29.3714266,14.79059816,32.09005764,65.00035455,51.39363723,1.066371831,-0.06010623
2009/5/21,27.23003386,0.448132539,0.718049359,0.029327737,0.1781105,28.28402929,31.27746412,16.00502037,31.69126854,65.60342066,51.41499189,0.851957402,-0.017583002
2009/5/22,28.64911485,0.553835284,0.625582857,0.039025313,0.169985877,25.57017584,30.5847595,14.54900749,32.14814075,68.30826867,51.39230786,0.999953465,0.003332654
2009/5/23,27.27829286,0.60190258,0.485996431,0.024458721,0.19396207,26.41158331,30.77485917,13.91122749,31.02344226,64.95627511,46.98820205,0.992110589,-0.02363681
2009/5/24,29.17799003,0.397053548,0.548376067,0.029046806,0.154791784,28.58989202,30.63120625,14.5677301,29.89807507,63.30788411,50.95871849,0.977624942,0.006190929
2009/5/25,27.39859023,0.50062757,0.549404409,0.027307169,0.184525178,30.58187478,29.96622753,14.76410448,27.85826036,64.71074243,47.95561081,0.88237789,0.002686263
2009/5/26,26.0593228,0.516546195,0.565525234,0.033911739,0.1649703,28.00928859,29.56832782,14.27031512,32.01369285,67.3237133,50.50259059,1.234378638,-0.055354407
2009/5/27,31.17816698,0.504524425,0.817751372,0.019697208,0.180789477,27.15356471,29.77689706,15.43906454,30.16623784,65.83340688,48.49776452,1.036562221,-0.015410074
2009/5/28,28.19067701,0.606830054,0.595506476,0.023262484,0.178008861,25.77873198,29.92837749,15.1725308,27.15271814,67.32117338,53.28592854,0.901373532,0.029383068
2009/5/29,27.50979266,0.5703294,0.347143437,0.029240299,0.172222157,24.73324085,31.34626552,15.95346212,27.78374444,63.0498537,51.37664751,1.026580262,0.015633289
2009/5/30,23.51455489,0.529450384,0.50122303,0.036663403,0.185386466,29.21850214,29.10382334,14.84276694,27.12304251,61.43954504,50.12457199,1.24894101,-0.02015267
2009/5/31,23.48863361,0.631278464,0.35782718,0.030731381,0.177552754,26.54655183,29.66770057,15.74523193,25.63446046,66.76304717,54.09327592,0.990822133,0.019638153
2009/6/1,26.90290196,0.765404016,0.523203463,0.023672267,0.174368831,29.30550261,29.40884856,14.80104641,30.24315689,67.97737628,49.52739543,1.204673914,0.054011492
2009/6/2,26.58503134,0.756723561,0.352157883,0.024363151,0.17033414,26.17400599,30.82779853,14.22811649,27.17189463,63.52448814,46.81167925,0.807566477,-0.011924494
2009/6/3,24.94455711,0.387829615,0.467293663,0.037207639,0.17816525,25.49759919,31.40210045,14.75542685,28.08196345,67.19253894,53.24800678,0.851497589,0.0233449
2009/6/4,26.57523032,0.646720681,0.400307119,0.026941001,0.180771533,27.76138158,30.28903416,13.78884657,29.58282213,68.28165478,51.15462169,0.660542308,0.018570324
2009/6/5,29.70146287,0.568520811,0.596879814,0.025500758,0.158917613,26.70926409,30.34827477,16.85106008,29.15466413,66.32280319,49.66757374,1.270200982,-0.013525594
2009/6/6,27.77251699,0.603025753,0.557292381,0.036332216,0.170459457,24.32086726,30.13236546,15.37166515,28.16222624,67.80750098,48.82083556,0.725496522,-0.033352493
2009/6/7,23.80673059,0.545710075,0.588500667,0.034245545,0.157725956,30.71584012,30.38174824,14.52854615,32.37779846,66.64220044,51.82815505,1.003365955,0.050850032
2009/6/8,26.02996704,0.599135236,0.546447627,0.035422352,0.176046163,25.54478543,30.62357955,14.90408853,26.62656892,65.89885983,52.61702337,1.234931449,0.033847714
2009/6/9,24.53242376,0.602637605,0.413353317,0.02546908,0.166077416,28.83350716,30.37321944,13.04075407,26.70831391,67.67620227,48.50052395,1.121406281,-0.007495304
2009/6/10,25.43352383,0.5269995,0.610229135,0.022895562,0.190672667,28.65213402,30.42595049,16.53296006,30.37406289,69.46638698,51.97026437,1.033298052,0.037626576
2009/6/11,25.37755797,0.494127003,0.755599098,0.030316641,0.188903399,24.20676893,30.62520715,16.44503936,28.32709888,65.41530399,51.15044422,1.16761178,0.017700764
2009/6/12,25.23928338,0.540489196,0.599465076,0.031220448,0.160115578,24.75061427,28.78544955,15.34024025,28.25323512,66.18613806,48.33719105,0.878566983,0.037404871
2009/6/13,23.5602701,0.611217984,0.513283784,0.031352358,0.176723478,26.2333303,30.06802239,15.53074333,27.47184422,64.70557326,50.50771528,1.054240287,-0.053309371
2009/6/14,25.99509957,0.64899121,0.409868509,0.036335847,0.188286127,25.03989162,30.28645695,14.10400527,30.14813155,66.58449303,49.07374287,0.96087944,-0.011435469
2009/6/15,25.06012425,0.675332704,0.4635295,0.021961762,0.17360195,30.52351484,30.36638088,14.16936418,29.93555752,66.07354427,53.7285008,0.957828609,0.048513811
2009/6/16,19.94453863,0.53577767,0.603987775,0.033567993,0.163625582,26.4477029,29.94346344,13.71780452,29.73442813,68.22949355,48.80736355,1.005792778,0.081140737
2009/6/17,30.70423049,0.616353181,0.66797625,0.024813093,0.157054424,28.75345097,30.18238535,15.09877679,28.40863181,68.6579385,54.42798296,1.151644701,-0.010875293
2009/6/18,28.6220056,0.686636968,0.584156591,0.033550272,0.192179011,27.95778248,29.54793266,16.19737085,28.09124613,67.62204315,50.83996565,1.209589473,-0.011401955
2009/6/19,25.45814074,0.707669794,0.63978043,0.027595175,0.193053134,27.42971924,28.78792305,14.89908104,29.20149431,68.04636045,45.95094819,0.938015648,0.021579046
2009/6/20,26.31141413,0.580864517,0.630264994,0.026078019,0.173013026,26.95647672,30.77485691,15.5561235,31.33467582,65.17427756,44.83712022,0.816314284,0.011329967
2009/6/21,23.74054996,0.56407709,0.60950812,0.026991267,0.190588845,29.48834083,29.24933934,16.12347687,32.47076431,64.764198,49.95428444,0.856173412,0.017048042
2009/6/22,29.93273989,0.606750796,0.489286083,0.023251319,0.123262597,25.12568316,29.95097926,13.78360264,31.60814302,67.04623617,53.97149757,1.266058431,-0.064495474
2009/6/23,30.36802751,0.467890388,0.575184615,0.029901623,0.200718724,30.52325874,29.52687936,16.90261392,30.46450406,66.36281787,53.70318639,1.196886792,-0.006306396
2009/6/24,26.60915877,0.566906657,0.469689075,0.026262837,0.17393329,24.14804145,31.20990477,16.28392498,31.36420327,69.60804197,50.93087755,0.815930871,0.025278351
2009/6/25,28.48111994,0.664068937,0.559035288,0.033239528,0.179323243,28.52447369,30.00919662,15.70552404,27.27752986,63.17908853,48.57774684,1.223581649,-0.070306457
2009/6/26,26.64931104,0.653439318,0.591379911,0.032585067,0.170981877,23.8985366,29.84291283,16.07426963,28.16160603,67.34591164,49.41068405,0.87215791,-0.048012334
2009/6/27,23.38407382,0.558967723,0.73047743,0.037275516,0.201948434,26.20329805,30.60536037,16.11650328,30.49974349,67.31880752,51.03777047,1.076000982,-0.052746544
2009/6/28,25.38142849,0.609504944,0.422080012,0.03136008,0.157625893,27.06857498,31.62016457,15.50663168,29.28634499,65.08061584,53.3298834,0.872047031,0.020600804
2009/6/29,26.55567634,0.501554245,0.606925504,0.032050827,0.203369404,25.84156719,30.35884615,16.52749877,30.14681949,64.7434637,51.9803178,1.297913921,-0.027205974
2009/6/30,25.28916393,0.659813098,0.710091709,0.035986406,0.183915189,26.4868527,29.79467065,14.83665371,31.3590839,65.77370641,53.01985482,0.893118648,-0.035414479
2009/7/1,25.79858528,0.578898005,0.63554539,0.026911787,0.188000096,23.93702497,30.56842255,15.65870604,31.06555941,63.63842041,52.17431015,0.822073283,0.002578994
2009/7/2,26.07339363,0.558379088,0.643191839,0.023060461,0.170825137,24.78221404,28.93356933,16.43164048,27.44932056,68.71956568,52.94327452,0.909946756,-0.036612766
2009/7/3,26.09611419,0.549496252,0.617883412,0.030616154,0.153160373,27.9252614,30.10002414,12.82434778,29.53184461,70.75835059,44.60768672,1.366639572,0.014577002
2009/7/4,26.38362764,0.580443947,0.691217277,0.023354144,0.193554698,26.93394782,31.50308274,15.63726831,27.77061188,65.77039015,48.17272811,1.016155675,0.073939407
2009/7/5,23.98036432,0.540573914,0.44501531,0.040702533,0.182383979,25.41035684,30.18022111,15.89494109,28.04160349,65.28174458,47.6198458,0.825271807,-0.010237745
2009/7/6,24.72235523,0.655116613,0.414217164,0.036234324,0.201333442,29.67270142,30.14422139,13.70778567,26.27870128,64.18058879,47.372275,0.860794439,-0.057862716
2009/7/7,23.4966743,0.546020711,0.556583075,0.039404897,0.173268724,24.29039904,30.08144228,15.49690536,29.76176689,64.53266576,50.51217409,0.718709525,-0.012784787
2009/7/8,28.38239678,0.751929384,0.334217383,0.030000158,0.169200746,26.10622799,29.78166197,14.53007517,26.13913923,65.36348439,46.72778791,1.05756489,0.015737573
2009/7/9,21.72356402,0.738698853,0.684232199,0.032184616,0.201810957,25.80145513,30.29314372,15.6002707,30.25375271,68.31199622,48.03934013,0.792342067,0.012714268
2009/7/10,28.76198789,0.494626597,0.683207418,0.027664457,0.211262203,28.17229584,30.62510531,15.15816847,32.07474803,71.56553473,50.24055647,1.141326863,0.026279327
2009/7/11,29.26463827,0.594176193,0.512517469,0.03367195,0.176933765,26.97306758,29.82752185,14.39287743,30.51095598,65.14477994,46.32058077,1.094586285,-0.017047116
2009/7/12,25.61820547,0.519573537,0.518975356,0.024280912,0.163182797,26.64235193,28.2721619,16.24108459,29.60746314,64.85090241,49.23129298,0.962749957,-0.007555554
2009/7/13,20.64921864,0.553128852,0.549770884,0.018339876,0.19138985,22.96971531,30.40202008,14.86748304,32.4071045,64.41484341,52.16172469,1.160650095,-0.073258011
2009/7/14,25.49051246,0.794334594,0.56260495,0.026182117,0.172181712,28.70116703,31.60334389,15.4862473,30.12782106,67.06914601,47.30569432,1.114656205,0.019491405
2009/7/15,26.13216613,0.555104433,0.570360329,0.023207179,0.187577856,26.41036375,29.79550495,16.4248129,27.8802878,66.89440662,52.57186578,1.000804638,-0.038718161
2009/7/16,24.08835565,0.624263467,0.614843023,0.036334696,0.172086887,27.11585894,29.00670432,14.41951624,29.74572698,66.49547793,48.39774187,0.863790993,0.006967736
2009/7/17,25.15814373,0.643018215,0.539422688,0.037846194,0.204985258,25.28758273,30.55460398,15.25080262,33.21012706,65.60147023,51.20525743,1.038813989,-0.025440105
2009/7/18,29.57527774,0.483329347,0.654568776,0.023442325,0.164143933,24.95488568,31.32288481,14.79829894,27.44615691,68.55866595,47.61622377,1.037949627,-0.001712068
2009/7/19,27.70670461,0.498401259,0.603255934,0.035501366,0.185435504,30.04293706,30.44795189,14.99889449,26.9032749,67.58314243,51.67857736,1.050355115,0.029909118
2009/7/20,24.27414897,0.462058255,0.49460163,0.033978323,0.167947259,23.11987035,31.30910138,17.18175165,30.67066135,67.51198444,49.70689166,0.989269854,-0.012309501
2009/7/21,22.82070892,0.495203727,0.695012571,0.02269565,0.171685771,24.6410067,30.63835801,15.6541796,29.08637972,66.93706762,51.71201579,1.026019989,-0.021459637
2009/7/22,25.56456978,0.291800061,0.417072513,0.027974175,0.16933022,30.00317474,30.57581201,15.52546691,28.50485447,66.01945178,49.07752739,1.022316509,0.0009938
2009/7/23,25.80980728,0.643355945,0.547725747,0.027124354,0.190092119,28.226683,29.69339167,15.71468835,27.13166442,65.15733619,51.94609654,1.179307923,-0.018520058
2009/7/24,27.34233132,0.799695669,0.657016964,0.033068116,0.193335513,26.18265705,30.27219088,15.63034315,25.82691831,67.18247419,52.70367129,0.788852899,-0.027575107
2009/7/25,25.11474079,0.602266161,0.48261979,0.024221677,0.186828621,29.50836543,30.04534332,13.60227548,26.75917961,67.02384666,50.80952488,0.829215527,0.057381909
2009/7/26,27.37537299,0.440284521,0.589181061,0.029278222,0.17481672,27.8165144,30.02065794,17.30821016,32.55907669,67.26000879,49.24855335,0.988691855,-0.05519513
2009/7/27,30.4497989,0.520389637,0.613306203,0.02665101,0.179294436,27.36337181,29.88368294,13.92719088,29.49272005,63.76480321,49.88893611,0.864999717,0.0206956
2009/7/28,28.03187353,0.539434805,0.468435672,0.031838987,0.192963069,27.34835575,30.22911388,16.80105997,25.80378137,66.88630201,47.20450488,1.008797149,-0.003186278
2009/7/29,26.16692519,0.481573397,0.549757443,0.028750511,0.193533061,27.85539348,29.1326488,15.79912374,31.74548633,65.82387273,51.02622733,0.812691062,-0.024066557
2009/7/30,25.87525469,0.676040418,0.541086438,0.027325371,0.12822336,27.94097498,30.65136168,15.4060758,31.84131807,64.8893633,52.12036109,0.836059581,0.011424968
2009/7/31,25.50052713,0.67087029,0.50030059,0.028766154,0.171853293,31.51678273,29.43422073,14.9689551,31.8307431,67.52438562,54.57748625,1.282750968,0.001956533
2009/8/1,28.82040443,0.46729549,0.794756157,0.03883237,0.172718716,26.45887878,29.8862721,17.5854421,28.71157688,66.62065943,53.90555537,0.943596891,0.040863081
2009/8/2,24.91607099,0.662048906,0.478488592,0.027854992,0.188840709,26.52413305,30.30472048,15.78696489,29.00186051,70.19002472,47.95193843,0.804087632,-0.033404052
2009/8/3,26.36843365,0.74507855,0.660939674,0.025062002,0.175560337,24.25451512,29.39853916,15.25946731,29.7693722,67.12439167,51.05016289,0.96055733,-0.014697967
2009/8/4,26.38133726,0.783991845,0.516701945,0.032331671,0.189741631,26.76138723,28.64987539,14.76239939,32.15519109,65.84264099,50.15126167,1.131071834,0.031517716
2009/8/5,25.1871553,0.883687057,0.445102197,0.029078396,0.15730239,30.81213518,29.79061663,14.65462982,28.46161211,66.15243613,53.67030435,1.156119206,-0.005284545
2009/8/6,23.30689195,0.493544452,0.567846553,0.023387258,0.18145738,28.95386597,29.035569,15.28906281,28.08485652,64.4084354,48.65041017,0.761159962,0.017455568
2009/8/7,26.96824725,0.879441848,0.624219377,0.039707061,0.193007891,25.72104144,30.57974552,14.40701334,30.82318272,68.34820098,52.78489228,0.863954788,0.037664731
2009/8/8,26.13903384,0.55027478,0.652227947,0.028143286,0.150162213,26.93472959,29.23555609,15.85453033,31.79301467,66.84646924,47.92664053,1.010549947,0.017922603
2009/8/9,27.3510586,0.525599983,0.71845338,0.028029659,0.222119813,24.1285466,31.13652626,14.66317503,29.40978895,66.87458074,50.22160461,0.972532073,-0.017571593
2009/8/10,25.11844742,0.620829978,0.861168981,0.030435989,0.198252755,24.82099374,30.06240172,16.14695856,30.77552566,64.58500188,48.1936876,0.740581895,-0.009702088
2009/8/11,28.90717522,0.526677463,0.583088328,0.037463294,0.176789528,27.1873212,30.10920598,16.12685102,29.72182063,67.60731172,45.37912186,0.764578655,0.037921307
2009/8/12,24.37735367,0.628283582,0.488809472,0.02220352,0.161817802,25.8251524,28.63966814,15.19373367,29.03503186,64.79622763,48.14183664,0.819437864,0.005611069
2009/8/13,29.96797783,0.450246408,0.603970714,0.030955785,0.173605977,24.661314,30.17093853,15.765222,27.94348278,65.42175065,49.82689591,0.715272071,-0.005247111
2009/8/14,22.49669863,0.562231508,0.529765096,0.039061631,0.17827719,27.90744045,30.00881104,15.8102243,27.33054806,66.53567018,54.21255411,0.909658432,0.012520329
2009/8/15,27.20967323,0.72009603,0.652791032,0.030296781,0.184716166,26.69717575,29.1306719,13.92902284,28.34856395,65.37742005,47.66532847,1.154484954,-0.037933408
2009/8/16,27.29748109,0.581047985,0.423376923,0.024192344,0.203842151,23.55500609,30.12944585,16.80024977,27.66630399,65.03081432,48.91985791,0.878943862,-0.006246255
2009/8/17,24.55274368,0.601621487,0.801635049,0.026953254,0.168174669,22.48117972,29.77989927,15.01366936,30.04480175,66.24778447,46.74583996,1.137860555,-0.001460031
2009/8/18,27.18726566,0.636176572,0.645575898,0.030646534,0.186918315,25.66531093,29.91039456,15.86884363,31.80867132,67.98608946,53.50693865,0.981962562,-0.001954552
2009/8/19,29.03393401,0.70819452,0.383457317,0.035676294,0.153445279,23.51118375,30.0852211,15.89405881,29.89472591,67.79763894,49.29825212,0.950402773,-0.011011228
2009/8/20,21.48348486,0.415537562,0.484069069,0.028202104,0.169302342,22.91747339,29.72692516,13.00562981,27.77083706,67.48993344,49.61628651,0.730845919,-0.008425761
2009/8/21,27.35646679,0.647492418,0.641451531,0.033420118,0.183562367,29.25952393,30.24412993,14.65302888,31.12475796,67.1272737,49.591885,1.150829564,-0.00253189
2009/8/22,20.88647825,0.559188153,0.678628575,0.023297151,0.189237843,26.66446824,30.00421789,15.99900549,30.07010413,65.55021295,45.41681248,0.994808543,0.045090585
2009/8/23,24.18539076,0.60421492,0.42594921,0.023259785,0.163174227,26.30962191,30.40717185,15.29952789,30.4438993,68.16787503,46.67744691,0.740598717,-0.065730047
2009/8/24,29.78900904,0.696728921,0.630816835,0.027560072,0.168811724,26.47260209,29.68570186,15.86290689,28.52871262,63.48364785,48.01846022,1.034121853,0.022060365
2009/8/25,25.01439749,0.463283996,0.356282591,0.036156145,0.203118534,24.46407988,29.29937456,15.32659857,31.6497276,67.04127101,52.10226668,0.890497862,-0.001708984
2009/8/26,23.73574367,0.482085032,0.548017781,0.030028923,0.197729905,27.74060149,29.55588468,16.34870365,31.64007631,67.70945428,43.9876268,0.986646637,-0.000953804
2009/8/27,25.84332115,0.386518697,0.671993477,0.031017656,0.180526389,26.59467871,31.10590884,15.34607613,29.16188867,66.18194061,51.90766193,1.013131165,-0.011372048
2009/8/28,30.7364816,0.53008493,0.500323511,0.030965154,0.136408402,25.26887011,30.75528241,16.52373325,30.86619061,65.14565586,51.39136848,1.157630729,0.016095929
2009/8/29,22.31519926,0.724740837,0.401731119,0.03468461,0.222074507,25.58573134,30.94073027,14.36258289,31.58951193,66.26922551,45.77023596,0.810599137,0.029660445
2009/8/30,24.00043749,0.57446906,0.572325237,0.026989844,0.176405477,24.27447386,30.99068118,15.12882647,28.6306768,65.08776943,49.67201512,1.062267456,-0.056446066
2009/8/31,29.50452391,0.44817021,0.494833257,0.032800901,0.171125334,26.01176532,29.7306254,14.71013801,29.3560683,67.17321919,53.52929135,1.174302623,0.064259473
2009/9/1,30.28253956,0.536659123,0.622203477,0.02600234,0.167339955,26.36424123,30.27968699,15.59292619,29.6601547,67.88070139,47.70916834,1.350881721,0.005275574
2009/9/2,26.04741088,0.432870159,0.465876191,0.038596214,0.183556055,25.95667644,30.12121181,14.99306192,27.43637258,67.06242386,49.0598746,1.133017893,0.004233861
2009/9/3,23.59500112,0.470429893,0.477505096,0.026138795,0.183740379,26.98785683,30.54172667,15.03724805,30.34350621,66.96477335,57.68967012,1.031093207,-0.041260647
2009/9/4,30.79681277,0.627224628,0.348681056,0.025771838,0.19391768,26.70508433,29.85824951,14.61002628,31.4403932,67.57667636,51.34656441,1.018298492,-0.01635765
2009/9/5,29.71402154,0.465387703,0.574774026,0.032180572,0.160055789,27.35937021,30.1335565,14.82939464,29.23776605,67.76617827,49.82564157,1.207451006,0.042028859
2009/9/6,27.73698086,0.702185042,0.540632269,0.030077764,0.171126636,28.86630925,30.11864166,15.23432842,30.15124525,65.05386279,49.25502138,0.935138974,0.002993285
2009/9/7,24.51636577,0.579591995,0.434602347,0.031183422,0.213403081,28.12572466,30.45003309,13.42650487,32.15053488,63.80815779,51.46941144,1.095447857,0.013492838
2009/9/8,26.16489343,0.595821853,0.57723562,0.030737968,0.180817491,28.89062241,30.53897369,13.17442612,28.74439592,66.78563897,52.28171559,1.302539893,-0.013035748
2009/9/9,25.92447125,0.558128308,0.663224393,0.024840986,0.173652182,25.07778533,30.13405855,15.29673533,30.18979649,67.84569734,44.88233201,0.961364288,0.060533394
2009/9/10,26.98525745,0.666995774,0.534991366,0.03694078,0.159775113,25.79519614,30.15590182,12.75425154,28.43345408,63.73780659,44.67870407,0.679270989,-0.003720543
2009/9/11,29.40425636,0.668063719,0.584909989,0.033719465,0.185893891,28.25386796,30.22931889,15.06994411,28.38191236,66.44285415,47.89794913,0.850066189,0.035114813
2009/9/12,28.16990215,0.621656615,0.58544085,0.035802252,0.195368196,28.2916954,31.25280074,14.90452038,30.15510361,68.1801122,50.09693318,1.021027271,-0.003660335
2009/9/13,23.9441468,0.64544861,0.4329569,0.027356316,0.192545654,25.4355471,28.82023215,15.73082475,29.96527632,66.1390356,50.69450784,0.853600609,0.011429068
2009/9/14,29.24336053,0.564992798,0.769464397,0.031584717,0.172095459,28.1649895,29.36798842,14.63946465,30.55766273,68.82418038,46.06049186,0.926137094,0.011570135
2009/9/15,26.94699236,0.643109528,0.508647762,0.030603957,0.183283333,24.87512381,30.55191433,16.65446177,29.65329495,68.51707393,49.96424388,0.933863888,0.028884833
2009/9/16,27.75451368,0.551965819,0.624944091,0.03476872,0.206927549,27.8888556,30.26093597,16.00601185,30.38784603,66.03039881,50.3105387,1.060648156,0.023264299
2009/9/17,29.43781422,0.587188531,0.636615257,0.034913024,0.19608748,26.81554683,30.25586785,13.88410977,32.65461652,65.72701152,48.28398024,0.837453977,-0.013425303
2009/9/18,23.87028183,0.558514517,0.542831318,0.030584635,0.162616139,23.94238746,30.54745912,14.98795738,31.51099531,65.75718791,49.10542306,0.891100786,0.035977804
2009/9/19,26.19340736,0.539606544,0.619854433,0.022927579,0.130826493,25.95288863,30.22074207,16.6164101,30.14847243,66.5511112,48.60527366,1.185966508,-0.02903691
2009/9/20,25.12308124,0.515591008,0.582603833,0.037685017,0.182119898,31.48778913,29.66365101,14.61643971,30.46293605,64.4058083,51.7070754,0.906179106,-0.034887653
2009/9/21,22.88493282,0.635392757,0.410944557,0.032208844,0.191174003,27.30016091,30.51958829,15.19601998,28.9450364,64.10268264,50.51555859,1.085062594,-0.00789993
2009/9/22,27.01950475,0.722687554,0.522948115,0.026997826,0.157111784,31.73780485,30.08162284,16.5057891,29.20886797,62.60544233,47.52224156,0.979628521,0.012816523
2009/9/23,31.69455798,0.708240123,0.494025037,0.031540048,0.176606517,23.81653373,29.7441269,14.75760544,30.4394331,66.29530651,52.98537293,0.974140056,-0.030008563
2009/9/24,22.29706893,0.456823879,0.509587323,0.022958268,0.172007079,28.45937955,30.56393185,16.25305508,29.67499526,69.67313121,46.93613767,1.086892687,-0.001438682
2009/9/25,26.20106283,0.720471012,0.42267119,0.034443599,0.178646791,21.50975968,30.53559965,14.42553452,31.00700138,63.06615736,46.03587616,0.701708666,-0.040974732
2009/9/26,27.65404612,0.554008004,0.673478119,0.023136747,0.166936931,26.87067857,30.22129939,12.64778388,31.90219774,66.02802071,49.85909567,1.043229307,-0.007238751
2009/9/27,26.536565,0.649171065,0.722553031,0.02873242,0.200050331,28.20652429,31.30363987,16.34793733,29.31730486,65.97875699,49.84589214,1.059435557,0.030314767
2009/9/28,26.02647028,0.493107138,0.658160931,0.030814676,0.179434973,28.64374277,31.02246136,15.63796202,25.71530672,66.08064925,50.68726065,1.103229886,-0.024603796
